timestamp,open,high,low,close,volume
1/26/2018,172,172,170.06,171.51,37121805
1/29/2018,170.16,170.16,167.07,167.96,48434424
1/30/2018,165.53,167.37,164.7,166.97,45137026
1/31/2018,166.87,168.44,166.5,167.43,30984099
2/1/2018,167.17,168.62,166.76,167.78,38099665
2/2/2018,166,166.8,160.1,160.5,85436075
2/5/2018,159.1,163.88,156,156.49,66090446
2/6/2018,154.83,163.72,154,163.03,66625484
2/7/2018,163.09,163.4,159.07,159.54,50852130
2/8/2018,160.29,161,155.03,155.15,49594129
2/9/2018,157.07,157.89,150.24,156.41,66723743
2/12/2018,158.5,163.89,157.51,162.71,60560145
2/13/2018,161.95,164.75,161.65,164.34,32104756
2/14/2018,163.04,167.54,162.88,167.37,39669178
2/15/2018,169.79,173.09,169,172.99,50609595
2/16/2018,172.36,174.82,171.77,172.43,39638793
2/20/2018,172.05,174.26,171.42,171.85,33531012
2/21/2018,172.83,174.12,171.01,171.07,35833514
2/22/2018,171.8,173.95,171.71,172.5,30504116
2/23/2018,173.67,175.65,173.54,175.5,33329232
2/26/2018,176.35,179.39,176.21,178.97,36886432
2/27/2018,179.1,180.48,178.16,178.39,38685165
2/28/2018,179.26,180.62,178.05,178.12,33604574
3/1/2018,178.54,179.78,172.66,175,48801970
3/2/2018,172.8,176.3,172.45,176.21,38453950
3/5/2018,175.21,177.74,174.52,176.82,28401366
3/6/2018,177.91,178.25,176.13,176.67,23788506
3/7/2018,174.94,175.85,174.27,175.03,31703462
3/8/2018,175.48,177.12,175.07,176.94,23163767
3/9/2018,177.96,180,177.39,179.98,31385134
3/12/2018,180.29,182.39,180.21,181.72,32055405
3/13/2018,182.59,183.5,179.24,179.97,31168404
3/14/2018,180.32,180.52,177.81,178.44,29075469
3/15/2018,178.5,180.24,178.07,178.65,22584565
3/16/2018,178.65,179.12,177.62,178.02,36836456
3/19/2018,177.32,177.47,173.66,175.3,32804695
3/20/2018,175.24,176.8,174.94,175.24,19314039
3/21/2018,175.04,175.09,171.26,171.27,35247358
3/22/2018,170,172.68,168.6,168.85,41051076
3/23/2018,168.39,169.92,164.94,164.94,40248954
3/26/2018,168.07,173.1,166.44,172.77,36272617
3/27/2018,173.68,175.15,166.92,168.34,38962839
3/28/2018,167.25,170.02,165.19,166.48,41668545
3/29/2018,167.81,171.75,166.9,167.78,38398505
4/2/2018,166.64,168.94,164.47,166.68,37586791
4/3/2018,167.64,168.75,164.88,168.39,30278046
4/4/2018,164.88,172.01,164.77,171.61,34605489
4/5/2018,172.58,174.23,172.08,172.8,26933197
4/6/2018,170.97,172.48,168.2,168.38,35005290
4/9/2018,169.88,173.09,169.85,170.05,29017718
4/10/2018,173,174,171.53,173.25,28614241
4/11/2018,172.23,173.92,171.7,172.44,22431640
4/12/2018,173.41,175,173.04,174.14,22889285
4/13/2018,174.78,175.84,173.85,174.73,25124255
4/16/2018,175.03,176.19,174.83,175.82,21578420
4/17/2018,176.49,178.94,176.41,178.24,26605442
4/18/2018,177.81,178.82,176.88,177.84,20754538
4/19/2018,173.76,175.39,172.66,172.8,34808800
4/20/2018,170.6,171.22,165.43,165.72,65491140
4/23/2018,166.83,166.92,164.09,165.24,36515477
4/24/2018,165.67,166.33,161.22,162.94,33692017
4/25/2018,162.62,165.42,162.41,163.65,28382084
4/26/2018,164.12,165.73,163.37,164.22,27963014
4/27/2018,164,164.33,160.63,162.32,35655839
4/30/2018,162.13,167.26,161.84,165.26,42427424
5/1/2018,166.41,169.2,165.27,169.1,53569376
5/2/2018,175.23,177.75,173.8,176.57,66539371
5/3/2018,175.88,177.5,174.44,176.89,34068180
5/4/2018,178.25,184.25,178.17,183.83,56201317
