open,high,low,close,volume,SMA,MACD,MACD_signal,MACD_histogram,Bollinger_Upper,Bollinger_Lower,k_values,d_values,return_pct,day_of_week
-0.8334993813737281,-0.8380522087381849,-0.82198765708263,-0.832988618615368,-0.31261005252294705,-0.8296450998826144,0.5791404583582913,0.5887712708278814,-0.17646743126467337,-0.9019654735555082,-0.7349534282189416,0.3319051208479171,0.31677259854389006,0.025617170614209817,-1.0
-0.8232827638773338,-0.8198598868656918,-0.808264155448847,-0.8141742826067906,-0.12845713663978525,-0.8272243387096331,0.5860973931574722,0.590545478538226,-0.14659925311697486,-0.8987781736587608,-0.7344224671252775,0.9372354479036766,0.5225962525939214,0.4165353563169175,-0.5
-0.8046643227819308,-0.8169568567796555,-0.7906294558494361,-0.8121124375647548,-0.20709744858711204,-0.8256851469506008,0.5919759851725259,0.5931483280844206,-0.12766518088482082,-0.8946695204306393,-0.7373776951665112,0.8792488339976816,0.7424860901537162,0.0362804416565629,0.0
-0.8012363787535354,-0.8168923449999659,-0.7885023130961997,-0.8133366580584636,-0.3571057533299012,-0.8239184534073236,0.5956211135616487,0.5959644482137697,-0.12279204939213112,-0.8917104709608454,-0.7379911811644921,0.8107372690198984,0.9091685341294453,-0.03655096388503658,0.5
-0.8043954644267626,-0.8183761159328287,-0.7918645709964766,-0.8150763398126813,-0.38615017422577563,-0.8225392238403384,0.5972675251004768,0.5985488013539725,-0.12808781497343555,-0.8894420739224248,-0.7384041931680598,0.7179542395972729,0.8328362998423389,-0.04801039719163742,1.0
-0.8044626790155546,-0.8193437926281741,-0.7915901009638008,-0.814818609182427,-0.3800604899095907,-0.8209893679351699,0.5981325628774987,0.6007904340415094,-0.1359188144782557,-0.887499119989659,-0.7379097917960924,0.7316998735858069,0.7814742068387248,-0.0037329602970784023,-1.0
-0.8075545500999898,-0.8143763855920679,-0.790766690865774,-0.8079243148231194,-0.3818336717047207,-0.8191231423612855,0.6010447006199888,0.6031700143544033,-0.13276677678263804,-0.8846483900677121,-0.7381228819501948,0.9679406261543515,0.836197014963439,0.14358054299457568,-0.5
-0.8010347349871592,-0.8106992141497554,-0.7863751703429633,-0.812756764140391,-0.23476068188292232,-0.8173386752411143,0.6008111509090973,0.605026660169003,-0.14471558160400555,-0.883187307440071,-0.7363264035998391,0.5812213541323588,0.7886000196318734,-0.1159309783033425,0.0
-0.8005642328656147,-0.8167633214405864,-0.7888454006370443,-0.8150763398126813,-0.3581997666591602,-0.8155684269824581,0.5991263400657881,0.6061727892017956,-0.16095055247666293,-0.8825381393574708,-0.7332785974981348,0.47487355432630873,0.6991982559138521,-0.060829895716815574,0.5
-0.8043282498379706,-0.818956721950036,-0.7900805157840847,-0.8171381848547172,-0.4425835828142585,-0.8140754465233508,0.5964273575240211,0.6065463308599376,-0.17860380690387273,-0.8821986076558918,-0.7303792677712977,0.3803421767209365,0.49465404140816127,-0.05523606807485287,1.0
-0.8052020394922674,-0.820897236283102,-0.7926193635863346,-0.8182335400332988,-0.3998352816338998,-0.8126642245179563,0.5933532641422323,0.6062262849701011,-0.19445195282722436,-0.8822152469537629,-0.7271048270693758,0.33012238236807634,0.4072459789937082,-0.0338307351588117,-1.0
-0.8096382023525439,-0.8243111996642805,-0.8121067359063063,-0.8281561692980964,-0.1847462440094805,-0.8117257796579458,0.5864700904272023,0.6045845215981397,-0.22465256929910224,-0.8831517252838869,-0.7234638107150937,-0.12480987235778518,0.19849495934507888,-0.23052842006885255,-0.5
-0.8186449572506811,-0.8320526132270435,-0.8055880726302594,-0.8270608141195148,-0.37321494833031216,-0.811249447797183,0.5811123348281606,0.6021924827736006,-0.24179600690812125,-0.8833536074072219,-0.7220481866536481,-0.07459007800492534,0.040132116853015765,0.015213978765345849,0.0
-0.816561304998127,-0.8305688422941806,-0.8053136025975837,-0.8318932634367864,-0.42070374843744346,-0.811121478043545,0.5746266734199644,0.5989731525853763,-0.2606992214929701,-0.8834489025562836,-0.7216029356737172,-0.29614799426752136,-0.17787387411008215,-0.11816110586266508,0.5
-0.819451532316186,-0.8337944312786651,-0.8065487177446242,-0.8268675161468239,-0.4440201870433375,-0.810467410413841,0.5712960827956276,0.5957271709652291,-0.26130819404937067,-0.8839827152745934,-0.7192532748274523,-0.3516851786106774,-0.25684962932690125,0.10419941016523276,-1.0
-0.8199220344377304,-0.8327622428036301,-0.8049018975485702,-0.8309267735733322,-0.45576528943549577,-0.8105598330136905,0.566821490566414,0.5922295567779962,-0.2670578786477549,-0.8839396971214628,-0.7195340322301729,-0.5874228015140884,-0.43536774268159406,-0.10074889884163696,-0.5
-0.8167629487645032,-0.8330202899223889,-0.8094306530877187,-0.8342772717666403,-0.4299963222356711,-0.8102612369218689,0.5617866476470392,0.5884178463693852,-0.2742348280680282,-0.8844298484876011,-0.7180715900470349,-0.7819998870851437,-0.6044937740356724,-0.08514499432433345,0.0
-0.8211991116247797,-0.8270852061909373,-0.8045588100077258,-0.8229371240354432,-0.3174119250374994,-0.8098986559532284,0.5622786384575972,0.5854675260704755,-0.2545524733382347,-0.8844073128626257,-0.7172726994970493,-0.12343128976770634,-0.525038131417362,0.24767113029896382,0.5
-0.8129989317921473,-0.8286334889034898,-0.7998242019440707,-0.8240324792140246,-0.4301362637874762,-0.8094187693770869,0.5620937546147113,0.583070048851504,-0.24192027163692673,-0.8845997714177428,-0.7158637972673021,-0.1870430292813181,-0.3856651189557293,-0.03398474868448775,1.0
-0.8058741853801881,-0.820440492882899,-0.7906980733576049,-0.8152052051278087,-0.4339759465239865,-0.8083523547634388,0.56537142384352,0.5818119303634335,-0.21588646598543781,-0.8845344059139598,-0.7135126709134962,0.3255927538578174,-0.00010986952916680615,0.18845734040376036,-1.0
-0.8031183872397133,-0.8143118738123781,-0.7859634652939498,-0.8094706986046464,-0.41330749823493385,-0.8070548836501665,0.5700806936284726,0.5817535099585364,-0.18847393480387303,-0.8838536970496276,-0.7116029099310948,0.658618919546756,0.2721233978024289,0.11788932837867475,-0.5
-0.7993543702673575,-0.816247227203069,-0.7893517978473308,-0.8149474744975541,-0.3870402227902578,-0.8070975402347127,0.5713488792022989,0.5819620858833505,-0.18237319552936287,-0.8839260303963331,-0.7115866938228752,0.49728569395485933,0.5103396172172281,-0.13032808780879956,0.0
-0.803034369003723,-0.8190857455094154,-0.7898060457514091,-0.8142387152643543,-0.45576528943549577,-0.8072148458422139,0.5723943535078461,0.5823394224411337,-0.1785170952501603,-0.8841589330991583,-0.7114883501815603,0.5432086075074642,0.586092138163586,0.00627934231112175,0.5
-0.801908524641456,-0.8181825805937596,-0.7900805157840847,-0.815140772470245,-0.3751469760952835,-0.8073143778728211,0.5726055738738861,0.5826838147594915,-0.17926985546805774,-0.8843390177901227,-0.7114326306002723,0.484761262985965,0.5255719345597185,-0.02946640605447538,1.0
-0.7951198511734572,-0.7994741644837491,-0.7784841569035381,-0.796262003804104,-0.13890614968846116,-0.8062764009822037,0.5801163774441469,0.584471410275476,-0.1462933481191232,-0.8810505270144952,-0.7142443763333362,0.8311535783264055,0.6417920236755141,0.4097517243210209,-1.0
-0.7787194915081925,-0.7937326160913665,-0.7655840653677821,-0.7902697666506874,-0.008606414831850158,-0.8049220544228703,0.5880778279452806,0.587504292990876,-0.11783912729242937,-0.8769156548388792,-0.7176665171722916,0.853215596044677,0.7497060864555665,0.12094370260596018,-0.5
-0.7918263363226458,-0.7976033228727479,-0.7832187649671932,-0.7931692362410503,0.0926832315063737,-0.8041080246011185,0.5927254841131571,0.5908662694405139,-0.11031949182915712,-0.8745672674091972,-0.7195069216237966,0.7342007153716839,0.8365364668014701,-0.07215412845972219,0.0
-0.7855753795649834,-0.7998612351618872,-0.7726516687091805,-0.7965841670919221,-0.3182363530972275,-0.8032157910410331,0.5945165856654114,0.5939164367592619,-0.1174441823184556,-0.8726565945178435,-0.7204750774033479,0.594027633690154,0.7539924435296075,-0.08352651029878301,0.5
-0.7839622294339739,-0.787991067698984,-0.7661330054331337,-0.7809270313039622,-0.2522462350247142,-0.8013317918902547,0.6017197881117607,0.5978067257434492,-0.09824780143465779,-0.8678047229017647,-0.7238120933638212,0.9999999999999998,0.8057410501611422,0.331381305091251,1.0
-0.7687045177781744,-0.7575415076854494,-0.75055683107879,-0.7548318049906959,0.1527489943580131,-0.7978943821189284,0.6172792260633728,0.604051396831091,-0.04445128902085127,-0.8573814575016822,-0.7323849557537556,0.9013884284163718,0.8639394328708021,0.5493390157592516,-1.0
-0.7361726568028133,-0.7499291176820656,-0.7202278924681298,-0.7485174045494609,-0.08020708606083629,-0.7940481800790375,0.6312526486093731,0.61186027556808,-0.008709887443595576,-0.8477180257758946,-0.7388152375769421,0.8755381149658565,0.9619338035557143,0.12217998136333294,-0.5
-0.737785806933823,-0.7559932249728967,-0.7294226385627642,-0.7532209885516054,-0.27323470542028516,-0.7899140460934613,0.6393929256219836,0.6197461863727755,-0.006949741297161166,-0.8409656200738185,-0.7399789743784606,0.7553934222721135,0.8761330994163632,-0.10688652295478208,0.0
-0.7457171284112871,-0.7551545718369307,-0.728050288399386,-0.7487751351797156,-0.2746209479790489,-0.7855950669081861,0.6465501003186648,0.627495803798181,-0.010063980256134003,-0.834471193761575,-0.7403092659306898,0.8460001069827945,0.856852312151958,0.08307543190126528,0.5
-0.7305938459330716,-0.7399943036098531,-0.7118565564715222,-0.7349221138035371,-0.15012485066789935,-0.7802452202630508,0.6566389236850276,0.635726588640251,0.0009304665950065072,-0.8267010087713055,-0.7402845019925675,0.9574418596059153,0.8853631721255157,0.27757333067976825,1.0
-0.7217887348013108,-0.7385105326769901,-0.7092490911611034,-0.7374994201060818,-0.2726610521703918,-0.7753148300326171,0.6623015721102613,0.6434512259360783,-0.01063476434805427,-0.8205671872973698,-0.7386372435492954,0.8631463510770832,0.9228721856437647,-0.062120745732100885,-1.0
-0.7222592369228551,-0.742316727678682,-0.7115134689306777,-0.738981371230045,-0.3815832727282465,-0.7702422511870306,0.6648724266052686,0.6501485024883922,-0.034109469201946574,-0.816045493048118,-0.7341131158175351,0.828412428419953,0.9167498789901585,-0.0398158251691902,-0.5
-0.7379874507001991,-0.7519289828524461,-0.7458908405233038,-0.7726152184782552,0.17423929624827403,-0.766840388569493,0.6520605356339517,0.6529270224340427,-0.1236511957244665,-0.8165730345766965,-0.7254489373165964,0.04010340115809474,0.5974224971701467,-0.6995216416676128,0.0
-0.753648449888751,-0.7598639317542781,-0.736147154363318,-0.7578601398961861,-0.13249999489101524,-0.7632501260368774,0.6468040791046703,0.6540916038824994,-0.1605289235461352,-0.815530994132237,-0.7188334463027002,0.33579674666395976,0.41385102806811314,0.30379210576577353,0.5
-0.7394661716536246,-0.7557351778541379,-0.7258545281379807,-0.7545096417028777,-0.2532527355559664,-0.7594145881431227,0.6429402413484946,0.6542453977843891,-0.18362493872431132,-0.8149214166940113,-0.7109694732128673,0.420668819530176,0.2719146490996285,0.060607096200455124,1.0
-0.7352988671485163,-0.7518644710727562,-0.7239332379092511,-0.7485174045494609,-0.33581823232933133,-0.7557354577260362,0.6412739943556474,0.6540329825779155,-0.19199264285152534,-0.813635835192431,-0.7045346039584903,0.5724592575409069,0.45722880468721194,0.11542307662130458,-1.0
-0.7292495541572301,-0.7498000941226862,-0.7211885375824945,-0.7497416250431698,-0.39049655549899526,-0.7524402365698633,0.6384461234174041,0.6532937409179221,-0.20403037700058752,-0.8126870040672868,-0.6984507801909703,0.4753640884582597,0.5058124800278958,-0.03481427998424042,-0.5
-0.7363743005691894,-0.7545094540400338,-0.7255800581053051,-0.7527055272910964,-0.3963602887988105,-0.7490063815139159,0.6340406958155149,0.6518154429831594,-0.22091746172731608,-0.8132147931888745,-0.6897125750331843,0.33035237845237275,0.4743731433260685,-0.07092624689208453,0.0
-0.7371136610459024,-0.7533482420056193,-0.7231098278112242,-0.7492905964402244,-0.39774816623269266,-0.7454232284120581,0.6310149843090826,0.6500236657012184,-0.22808031586522715,-0.8142847095041463,-0.6797733575747296,0.2694352848847108,0.36888988256675126,0.0615818967329181,0.5
-0.7352988671485163,-0.7540578715822058,-0.7211885375824945,-0.7509658455368785,-0.34912023400136694,-0.7418827318947461,0.6270575194125925,0.6477935235195497,-0.23809674554134996,-0.8169315596473816,-0.6674383768452103,0.1215046402733706,0.24571068945590002,-0.0441840410835813,1.0
-0.7391973132984564,-0.7528321477681017,-0.7210513025661567,-0.750579249591497,-0.3791355640092484,-0.7393624386911575,0.6232443966596446,0.6452417485069382,-0.2454459029092697,-0.8179178500308503,-0.66007773614902,0.13897387540000472,0.17909144357826534,-0.001427690595822725,-0.5
-0.7355005109148927,-0.7545094540400338,-0.7275699658422037,-0.7564426214297865,-0.3203563727091518,-0.7374962131172729,0.6170741557010732,0.6419581300939791,-0.26216817688255234,-0.8191623447048184,-0.6538141700812163,-0.12597619068739196,0.04144790528197029,-0.1311635200922691,0.0
-0.7408776780182582,-0.7599284435339678,-0.7286678459729063,-0.7537364498121143,-0.45157351679889385,-0.7353207273054307,0.6125740521923405,0.6384252705189922,-0.26786321901160093,-0.8214177603332061,-0.645240012255945,-0.0036915448008960627,-0.002133141195973076,0.04705201695198862,0.5
-0.7381218798777831,-0.7462519462397532,-0.7240704729255891,-0.7391102365451725,-0.24287855092937835,-0.7321499211875167,0.6142278402073198,0.6359319249344721,-0.24411081823926584,-0.8247946546610779,-0.6326013505307562,0.6572278508237057,0.17827212096853318,0.29511690278776087,1.0
-0.733013571129586,-0.7527031242087224,-0.7201592749599608,-0.7489040004948427,-0.28951952735008657,-0.7303832276442392,0.6108627882324394,0.6332597932075176,-0.248195996646282,-0.8274734617185991,-0.6242984858620924,0.3288337410493485,0.336592382579469,-0.2104201721276463,-1.0
-0.735971013036437,-0.7439295221709241,-0.7179635146985555,-0.7455535023015345,-0.2623510598817877,-0.7298713486296884,0.608890407501761,0.6307250063813311,-0.24505773092114472,-0.8271328155697674,-0.6236590612550943,0.5561162997519091,0.5314626310435142,0.05997442519804859,-0.5
-0.7284429790917253,-0.7428328219161995,-0.7131602891267317,-0.7396256978056812,-0.36703677404938295,-0.7293807979074103,0.6090681895457445,0.6287329681597481,-0.23265618318499603,-0.826303097667842,-0.623842200671415,0.7524742028922029,0.5646180797809448,0.11296851350667184,0.0
-0.7268970435495079,-0.7456713402225459,-0.7137092291920828,-0.7420741387930989,-0.3652967595483225,-0.7287658321468731,0.6075597217995945,0.6268356515129052,-0.2304918402077508,-0.8257194460870851,-0.6233498240206061,0.47459071443321954,0.6153563784580063,-0.05972255807249996,0.5
-0.7273003310822603,-0.7479292525116852,-0.7712107010376332,-0.7807981659888351,0.46362876646393825,-0.7305325256901503,0.5901577082947084,0.6218144093443909,-0.3018720540905418,-0.8228453208058842,-0.6319615872512452,-0.41349360871214924,0.2778331986488165,-0.8064174849571867,1.0
-0.7908181174907647,-0.8066349720293048,-0.7952954464049223,-0.8037361920814842,0.5891742844761161,-0.7343289617147377,0.566850738125129,0.6131052356258839,-0.3861395377412794,-0.8181760942482892,-0.6480840658608871,-0.5774722686987737,-0.1851238711468849,-0.5005768903065986,-1.0
-0.7812736458822911,-0.7978613699915068,-0.7771804242483288,-0.7961975711465404,-0.1214224945051401,-0.7375673074248497,0.551440321361641,0.6030354578290463,-0.4172286944600583,-0.8171100519086796,-0.6572235339890742,-0.4019628708005972,-0.4902539557083406,0.1559037315992718,-0.5
-0.7789883498633607,-0.7975388110930582,-0.7861693178184566,-0.8054114411781382,-0.1688705354843185,-0.7412322189804206,0.5356546317529721,0.5918016465062638,-0.4438263074544404,-0.8157250578164029,-0.6678492300049967,-0.6164743571205888,-0.5609119667752781,-0.20994819336140805,0.0
-0.8070840479784454,-0.817022658794939,-0.7973539716499897,-0.8110170823861733,-0.16652854868964642,-0.7433508293462017,0.52120600468667,0.5799057869840817,-0.45895379424822713,-0.8127019374955533,-0.6775066169546893,-0.7087766851998076,-0.6066193010274858,-0.13263521313915305,0.5
-0.8039921768940101,-0.8168923449999659,-0.7974225891581587,-0.8240324792140246,0.16856289708703073,-0.7470015220402573,0.5049894767037969,0.5671243735159726,-0.4791882811546885,-0.80929152967297,-0.6913028070251639,-1.0,-0.8160961161138077,-0.29718339947489053,1.0
-0.804798751959515,-0.8024417063494748,-0.7874044329654971,-0.797808387585631,-0.16464374438642962,-0.7493902907748293,0.503354290805086,0.5565700456606236,-0.4283004330701865,-0.8097135646595953,-0.6961334390066847,-0.4069333836881156,-0.7431544773827479,0.5785045989626008,-1.0
-0.783222868957261,-0.8016030532135089,-0.778621391919876,-0.8063779310415926,-0.2938733313321773,-0.7525824251850164,0.4991682902697723,0.5472838540219657,-0.3993241230551269,-0.8105444996997825,-0.7021664485102692,-0.6019558003135737,-0.705969910246933,-0.19624628709978134,-0.5
-0.7922968384441902,-0.8067685114132626,-0.7808857696894501,-0.8008367224911211,-0.35978493781566917,-0.7554013144804264,0.4987066651052916,0.5397619659219617,-0.35901062547983575,-0.8120312651786868,-0.7063031768115176,-0.47585107978884056,-0.5222137308826854,0.11243425292445662,0.0
-0.7906164737243885,-0.8026997534682337,-0.7773869629479172,-0.8023831062726481,-0.4047217166545785,-0.7581420000375021,0.49831771494325605,0.5336661516490725,-0.32642551610832893,-0.8135206455292012,-0.7102557727815879,-0.5110430948189993,-0.558454532923968,-0.0432707352654104,0.5
-0.794918207407081,-0.7997322116025078,-0.7774548942810043,-0.7981949835310127,-0.26708005830772713,-0.7608400290100321,0.5002964852747092,0.5291878680355003,-0.28946570908891,-0.815865666016212,-0.7127569815348405,-0.4157313874456552,-0.4936294363149134,0.08227825529788454,1.0
-0.7812064312934991,-0.7925068922772623,-0.7756022215604438,-0.8011588857789393,-0.27597443666043964,-0.7636091522901387,0.5012312995581101,0.5257934387884003,-0.2647001517925295,-0.8182987154863731,-0.7152826047153917,-0.48318274958679164,-0.4961816054727507,-0.07408634948548264,-1.0
-0.7957247824725858,-0.8061833895714771,-0.7876789029981727,-0.8146253112097361,-0.2966644014093845,-0.7671425393766933,0.4971135590777648,0.5222489082113765,-0.2681298958628418,-0.8207209408693981,-0.7195844067074773,-0.782246726889237,-0.5905881410011995,-0.30403059770885954,-0.5
-0.7992199410897732,-0.8065059484699254,-0.7908346221988611,-0.8010944531213756,-0.3437883424900825,-0.7696059571342206,0.4999421698057452,0.5199827421797004,-0.2389198733978137,-0.8232623363440991,-0.7212350549882955,-0.4493453155816567,-0.6022892177035952,0.2908329485020327,0.0
-0.7977412201363477,-0.8128281028795153,-0.7968736490928072,-0.8149474744975541,-0.17088543450529373,-0.7729829367441063,0.4971673797198279,0.5176111861439908,-0.24132798491546387,-0.8262305049292569,-0.7243134462556018,-0.5221370688553661,-0.6158492954132581,-0.3124665184832355,0.5
-0.7994887994449417,-0.81392480313424,-0.7865810228674701,-0.812756764140391,-0.3360266319277628,-0.777045976422106,0.49648667646790295,0.5155769015307459,-0.2336214931617173,-0.8325056272582718,-0.7237409064071303,-0.4091425315614412,-0.4859709667081892,0.039179525329167963,1.0
-0.7965985721268827,-0.8117314026247904,-0.7912470134229563,-0.8161072623336993,-0.45576528943549577,-0.7807535445622231,0.49522579003043143,0.5136956310600472,-0.2301251927069609,-0.8377708368797121,-0.7239473903272906,-0.5819577062462693,-0.5321336094251161,-0.08366294811186967,-1.0
-0.8045971081931388,-0.8150215033889648,-0.7938290902553525,-0.8123057355374457,-0.3655330083987716,-0.7844362296946883,0.49640117082080687,0.5124272433905959,-0.21612111190073793,-0.8449114877555398,-0.7211305653695912,-0.3858789503538709,-0.4847018814384514,0.07504645655804179,0.0
-0.8091004856422073,-0.8233435229689351,-0.7959816214866114,-0.8210685769660981,-0.316381916129544,-0.7889293899335259,0.4944186769607737,0.511013415826207,-0.21944434439642502,-0.855428070108364,-0.7148400786891678,-0.8378570995295708,-0.6339382938843026,-0.20344218721064702,0.5
-0.8099070607077121,-0.8152795505077236,-0.7926193635863346,-0.811725841619373,-0.407878979966649,-0.7927720372580382,0.4972665004906255,0.5104556801430158,-0.199883051670559,-0.8702261368548212,-0.7002811165273581,-0.3741363807919551,-0.5615952681095192,0.19933920254614532,1.0
-0.8017740954638718,-0.8075381369449606,-0.7893943407023956,-0.8060557677537744,-0.360427857153914,-0.7941654856865386,0.502389207029788,0.5110407994374442,-0.17376935844273678,-0.8745341328118329,-0.6966751763912509,-0.07778051199910785,-0.4543455755269893,0.11598689922606653,-1.0
-0.7976067909587637,-0.8081832547418575,-0.7824639723773352,-0.8030274328482843,-0.4115282279393628,-0.7941263838173716,0.5081733755550029,0.5126733688298705,-0.14983562138404077,-0.8744718278393263,-0.6966837141584705,0.08050046337889039,-0.13466344137296127,0.057135693769580484,-0.5
-0.7899443278364678,-0.8060543660120976,-0.779444802017903,-0.8016743470394482,-0.3118044537145831,-0.7944285346245719,0.513736102227867,0.5150993174298398,-0.13170728345417543,-0.8752297011754145,-0.6961805691160465,0.1512217502499138,0.0482147918009912,0.020201905486778676,0.0
-0.7924312676217744,-0.7911521449037787,-0.7751905165114303,-0.7885945175540331,-0.2872846342715066,-0.7935007539106982,0.5237782956231872,0.519061779624278,-0.09659867787246605,-0.8726993801282407,-0.6980468905481374,0.7723391392910501,0.3441431702313049,0.27681989836123183,0.5
-0.7758292641901335,-0.7857331554098446,-0.7622218074675053,-0.7804115700434534,-0.3805100993588306,-0.791812264105755,0.5352461352843781,0.5245404650697256,-0.06195369699814518,-0.8685820466959888,-0.7006722160597469,0.9234953367705347,0.6375913989944704,0.16718251531082018,1.0
-0.7701160241428078,-0.775604805998563,-0.75371323645456,-0.7770610718501451,-0.3188372542657615,-0.7892208765945898,0.5457566941882053,0.5310394085016839,-0.038641286766997046,-0.8652431806073527,-0.6999882386113909,0.6925040866440202,0.8260128804165103,0.06225242083880153,-1.0
-0.7675618697687092,-0.7805722130346693,-0.7530270613728709,-0.7737105736568367,-0.42275363754428696,-0.7878914130429084,0.5553974683516034,0.538179452484577,-0.02399244378766155,-0.8614663044617833,-0.7029014753455785,0.8143969244727625,0.8406532809181411,0.06200310194801106,-0.5
-0.7589584024033245,-0.7722501934546991,-0.74424402032725,-0.7676539038458563,-0.36822728259396614,-0.7857550291002331,0.5653353102343713,0.5458921828459475,-0.010906832142984518,-0.8566455857032328,-0.7056083236130655,0.9181833106294195,0.8388041538220508,0.11927211882632704,0.0
